337.65,367.35,-30.709,-19.32
338.43,367.51,-30.709,-19.48
339.22,367.66,-30.709,-19.64
340.01,367.82,-30.709,-19.8
340.79,367.98,-30.709,-19.96
341.59,368.14,-30.709,-20.12
342.38,368.31,-30.709,-20.28
343.17,368.47,-30.709,-20.44
343.97,368.64,-30.709,-20.6
344.77,368.8,-30.709,-20.76
345.57,368.97,-30.709,-20.92
346.37,369.14,-30.709,-21.08
347.17,369.31,-30.709,-21.24
347.97,369.49,-30.709,-21.4
348.78,369.66,-30.709,-21.56
349.59,369.84,-30.709,-21.72
350.4,370.02,-30.709,-21.88
351.21,370.2,-30.709,-22.04
352.02,370.38,-30.709,-22.2
352.84,370.57,-30.709,-22.36
353.66,370.75,-30.709,-22.52
354.47,370.94,-30.709,-22.68
355.3,371.13,-30.709,-22.84
356.12,371.32,-30.709,-23
356.94,371.51,-30.709,-23.16
357.77,371.7,-30.709,-23.32
358.6,371.9,-30.709,-23.48
359.43,372.09,-30.709,-23.64
360.26,372.29,-30.709,-23.8
361.1,372.49,-30.709,-23.96
361.94,372.7,-30.709,-24.12
362.77,372.9,-30.709,-24.28
363.62,373.11,-30.709,-24.44
364.46,373.32,-30.709,-24.6
365.3,373.53,-30.709,-24.76
366.15,373.74,-30.709,-24.92
367,373.95,-30.709,-25.08
367.85,374.17,-30.709,-25.24
368.71,374.38,-30.709,-25.4
369.57,374.6,-30.709,-25.56
370.42,374.82,-30.709,-25.72
371.29,375.04,-30.709,-25.88
372.15,375.27,-30.709,-26.04
373.02,375.5,-30.709,-26.2
373.88,375.72,-30.709,-26.36
374.75,375.95,-30.709,-26.52
375.63,376.19,-30.709,-26.68
376.5,376.42,-30.709,-26.84
377.38,376.66,-30.709,-27
378.26,376.9,-30.709,-27.16
379.15,377.14,-30.709,-27.32
380.03,377.38,-30.709,-27.48
380.92,377.62,-30.709,-27.64
381.81,377.87,-30.709,-27.8
382.7,378.12,-30.709,-27.96
383.6,378.37,-30.709,-28.12
384.5,378.62,-30.709,-28.28
385.4,378.87,-30.709,-28.44
386.3,379.13,-30.709,-28.6
387.21,379.39,-30.709,-28.76
388.12,379.65,-30.709,-28.92
389.03,379.91,-30.709,-29.08
389.95,380.18,-30.709,-29.24
390.87,380.44,-30.709,-29.4
391.79,380.71,-30.709,-29.56
392.71,380.98,-30.709,-29.72
393.64,381.26,-30.709,-29.88
394.57,381.53,-30.709,-30.04
395.5,381.81,-30.709,-30.2
396.44,382.09,-30.709,-30.36
397.38,382.37,-30.709,-30.52
398.32,382.66,-30.709,-30.68
399.27,382.95,-30.709,-30.84
400.22,383.24,-30.709,-31
401.17,383.53,-30.709,-31.16
402.12,383.82,-30.709,-31.32
403.08,384.12,-30.709,-31.48
404.04,384.42,-30.709,-31.64
405.01,384.72,-30.709,-31.8
405.97,385.02,-30.709,-31.96
406.95,385.33,-30.709,-32.12
407.92,385.64,-30.709,-32.28
408.9,385.95,-30.709,-32.44
409.88,386.26,-30.709,-32.6
410.87,386.58,-30.709,-32.76
411.86,386.9,-30.709,-32.92
412.85,387.22,-30.709,-33.08
413.84,387.54,-30.709,-33.24
414.84,387.87,-30.709,-33.4
415.85,388.2,-30.709,-33.56
416.86,388.53,-30.709,-33.72
417.87,388.86,-30.709,-33.88
418.88,389.2,-30.709,-34.04
419.9,389.54,-30.709,-34.2
420.92,389.88,-30.709,-34.36
421.95,390.22,-30.709,-34.52
422.98,390.57,-30.709,-34.68
424.01,390.92,-30.709,-34.84
425.05,391.28,-30.709,-35
426.09,391.63,-30.709,-35.16
427.14,391.99,-30.709,-35.32
428.19,392.35,-30.709,-35.48
429.25,392.72,-30.709,-35.64
430.31,393.08,-30.709,-35.8
431.37,393.45,-30.709,-35.96
432.44,393.83,-30.709,-36.12
433.51,394.2,-30.709,-36.28
434.59,394.58,-30.709,-36.44
435.67,394.96,-30.709,-36.6
436.75,395.35,-30.709,-36.76
437.84,395.74,-30.709,-36.92
438.94,396.13,-30.709,-37.08
440.04,396.52,-30.709,-37.24
441.14,396.92,-30.709,-37.4
442.25,397.32,-30.709,-37.56
443.36,397.73,-30.709,-37.72
444.48,398.13,-30.709,-37.88
445.6,398.54,-30.709,-38.04
446.73,398.96,-30.709,-38.2
447.86,399.37,-30.709,-38.36
449,399.79,-30.709,-38.52
450.14,400.22,-30.709,-38.68
451.29,400.64,-30.709,-38.84
452.45,401.07,-30.709,-39
453.6,401.51,-30.709,-39.16
454.77,401.95,-30.709,-39.32
455.94,402.39,-30.709,-39.48
457.11,402.83,-30.709,-39.64
458.29,403.28,-30.709,-39.8
459.48,403.73,-30.709,-39.96
460.67,404.18,-30.709,-40.12
461.87,404.64,-30.709,-40.28
463.07,405.11,-30.709,-40.44
464.28,405.57,-30.709,-40.6
465.49,406.04,-30.709,-40.76
466.71,406.52,-30.709,-40.92
467.94,406.99,-30.709,-41.08
469.17,407.48,-30.709,-41.24
470.4,407.96,-30.709,-41.4
471.65,408.45,-30.709,-41.56
472.9,408.94,-30.709,-41.72
474.15,409.44,-30.709,-41.88
475.42,409.94,-30.709,-42.04
